CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,4,4,27,13,2,1,19,30,1,0.428571,111,99,7,0,0.428571,111,2,3,0,0,2,148,271,41,12,10,3,11,2,6,2,50,88,24,35,9,148,271,41,12,10,3,11,2,6,2,50,88,24,35,9,0
0,0,0,0,0,0,0,0,1,2,2,8,3,0,0,6,9,1,0.229508,14,11,1,0,0.229508,14,1,1,0,0,1,47,58,5,5,3,2,3,0,0,0,8,20,0,0,1,47,58,5,5,3,2,3,0,0,0,8,20,0,0,1,0
0,0,0,0,0,0,0,0,1,1,1,11,4,1,2,3,11,1,0.42268,41,37,1,0,0.42268,41,0,0,1,1,0,56,100,2,5,2,5,8,0,0,1,8,24,0,0,1,56,100,2,5,2,5,8,0,0,1,8,24,0,0,1,0
0,0,0,0,0,0,0,0,1,1,1,6,6,2,2,7,12,1,0.653333,49,49,3,0,0.653333,49,1,1,2,2,1,26,74,0,0,0,0,5,0,2,0,5,10,0,2,0,26,74,0,0,0,0,5,0,2,0,5,10,0,2,0,0
0.275862,1,3,1,0.172414,0.25,10,9,2,2,2,7,6,1,0,7,10,1,0.357143,20,17,1,0,0.357143,20,2,2,0,0,1,36,58,2,1,2,1,3,1,0,0,7,17,1,2,0,36,58,2,1,2,1,3,1,0,0,7,17,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,1,1,0.789474,15,15,2,0,0.789474,15,0,0,1,3,0,4,14,0,0,0,0,1,0,1,0,1,0,0,1,0,4,14,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.582418,1,4,1,0.275862,0.481481,16,13,1,3,1,9,7,1,3,2,5,1,0.55,33,31,3,0,0.55,33,0,0,0,0,0,27,58,0,2,0,2,3,0,2,0,3,11,0,2,0,27,58,0,2,0,2,3,0,2,0,3,11,0,2,0,0
0,0,0,0,0,0,0,0,2,2,2,6,6,1,0,7,9,1,0.285714,12,10,1,0,0.285714,12,2,2,0,0,1,30,40,1,0,1,0,2,1,0,0,6,13,1,2,0,30,40,1,0,1,0,2,1,0,0,6,13,1,2,0,0
0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,3,4,1,0.619048,13,13,2,0,0.619048,13,3,3,0,0,1,8,13,32,11,0,0,1,0,1,0,71,2,4,61,26,8,13,32,11,0,0,1,0,1,0,71,2,4,61,26,0
0,0,0,0,0,0,0,0,1,3,3,21,5,0,0,2,12,1,0.514151,109,107,10,0,0.5,112,2,2,0,0,1,103,212,16,9,7,0,10,0,9,7,49,59,0,38,14,112,223,17,10,8,1,12,0,9,7,51,61,0,38,14,0
0,0,0,0,0,0,0,0,1,2,1,6,6,1,1,1,5,0.2,0.1875,6,6,1,4,0.1875,6,3,3,0,0,1,26,30,9,2,4,2,4,0,4,0,10,10,0,10,4,26,30,9,2,4,2,4,0,4,0,10,10,0,10,4,0
0,0,0,0,0,0,0,0,1,4,4,14,9,0,0,8,13,1,0.47,47,47,5,0,0.47,47,3,3,0,0,1,53,89,25,11,5,0,5,0,4,2,58,31,0,45,18,53,89,25,11,5,0,5,0,4,2,58,31,0,45,18,0
0,0,0,0,0,0,0,0,1,3,3,32,10,21,17,18,32,1,0.541322,131,127,13,0,0.541322,131,2,2,15,15,1,111,261,20,11,11,2,14,0,12,9,53,52,0,41,16,111,261,20,11,11,2,14,0,12,9,53,52,0,41,16,0
0,0,0,0,0,0,0,0,2,2,2,7,6,2,3,3,7,1,0.533333,40,39,5,0,0.409524,43,3,3,0,0,1,35,73,22,12,2,1,4,0,4,1,57,20,0,45,17,62,107,27,12,2,1,6,0,6,1,71,38,0,59,25,0
0,0,0,0,0,0,0,0,1,1,1,11,7,1,0,4,8,1,0.584158,59,55,5,0,0.531532,59,3,3,0,0,1,42,91,25,11,5,0,4,5,4,3,57,19,5,45,19,52,101,30,11,5,0,5,5,5,3,64,24,5,52,23,0
0,0,0,0,0,0,0,0,1,1,1,4,3,0,0,3,5,1,0.634146,26,26,3,0,0.634146,26,3,3,0,0,1,15,32,21,11,1,0,2,1,2,1,55,6,1,43,17,15,32,21,11,1,0,2,1,2,1,55,6,1,43,17,0
0,0,0,0,0,0,0,0,1,1,1,4,3,0,0,3,5,1,0.634146,26,26,3,0,0.634146,26,3,3,0,0,1,15,33,21,11,1,0,2,1,2,1,55,6,1,43,17,15,33,21,11,1,0,2,1,2,1,55,6,1,43,17,0
0,0,0,0,0,0,0,0,1,4,4,25,9,1,0,10,18,1,0.333333,49,49,6,0,0.333333,49,3,3,0,0,1,98,146,36,13,16,2,8,0,5,2,61,51,0,46,18,98,146,36,13,16,2,8,0,5,2,61,51,0,46,18,0
0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,0,2,1,0.777778,14,14,3,0,0.777778,14,1,1,1,11,1,4,16,0,0,0,0,2,0,2,1,7,0,0,7,4,4,16,0,0,0,0,2,0,2,1,7,0,0,7,4,0
0,0,0,0,0,0,0,0,1,1,1,9,4,13,0,8,15,1,0.578313,48,45,8,0,0.578313,48,2,2,9,10,1,35,82,5,0,5,0,7,0,7,4,7,12,0,7,4,35,82,5,0,5,0,7,0,7,4,7,12,0,7,4,0
0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,2,3,1,0.705882,12,12,2,0,0.705882,12,3,3,0,0,1,5,11,20,11,0,0,1,0,1,0,54,1,0,42,16,5,11,20,11,0,0,1,0,1,0,54,1,0,42,16,0
0.231884,1,10,2,0.086331,0.188976,24,24,1,3,1,42,3,0,0,3,28,1,0.526119,141,141,26,0,0.526119,141,3,3,0,0,1,127,278,32,15,12,4,25,0,25,12,78,51,0,66,28,127,278,32,15,12,4,25,0,25,12,78,51,0,66,28,0
0,0,0,0,0,0,0,0,1,1,1,14,7,1,0,4,8,1,0.356436,36,31,5,0,0.307692,36,3,3,0,0,1,65,114,23,11,3,0,4,0,4,3,57,35,0,45,19,81,132,28,11,3,0,8,0,8,3,85,42,0,73,35,0
0,0,0,0,0,0,0,0,1,1,1,16,6,0,0,5,13,1,0.540541,60,57,9,0,0.540541,60,3,3,0,0,1,51,107,24,11,4,0,8,0,8,4,61,22,0,49,20,51,107,24,11,4,0,8,0,8,4,61,22,0,49,20,0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.75,9,9,2,0,0.75,9,0,0,0,0,0,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,2,2,8,1,1,1,1,5,1,0.45283,24,24,4,0,0.45283,24,0,0,0,0,0,29,55,3,0,3,0,4,0,3,0,4,12,0,3,0,29,55,3,0,3,0,4,0,3,0,4,12,0,3,0,0
0,0,0,0,0,0,0,0,1,1,1,5,3,0,0,3,5,1,0.482759,14,14,3,0,0.482759,14,3,3,0,0,1,15,28,21,11,1,0,2,0,2,1,55,6,0,43,17,15,28,21,11,1,0,2,0,2,1,55,6,0,43,17,0
0,0,0,0,0,0,0,0,1,5,2,24,3,0,0,3,14,1,0.411765,63,59,12,0,0.411765,63,3,3,0,0,1,90,157,31,12,11,1,11,0,11,5,64,41,0,52,21,90,157,31,12,11,1,11,0,11,5,64,41,0,52,21,0
0,0,0,0,0,0,0,0,1,1,1,7,3,0,0,3,6,1,0.530612,26,19,4,0,0.530612,26,3,3,0,0,1,23,53,22,11,2,0,3,0,3,2,56,10,0,44,18,23,53,22,11,2,0,3,0,3,2,56,10,0,44,18,0
0,0,0,0,0,0,0,0,1,1,1,5,4,1,0,3,7,1,0.676923,44,42,5,0,0.483333,58,3,3,0,0,1,21,61,23,11,3,0,4,1,4,3,57,6,1,45,19,62,114,29,11,3,0,6,1,6,3,67,33,1,55,23,0
0,0,0,0,0,0,0,0,1,1,1,10,5,0,0,4,7,1,0.6,39,39,4,0,0.6,39,3,3,0,0,1,26,57,22,11,2,0,3,0,3,2,56,12,0,44,18,26,57,22,11,2,0,3,0,3,2,56,12,0,44,18,0
0,0,0,0,0,0,0,0,1,2,2,10,6,13,14,5,7,1,0.57377,35,17,3,0,0.57377,35,3,3,1,1,1,26,63,6,0,1,0,2,0,2,0,8,12,0,8,4,26,63,6,0,1,0,2,0,2,0,8,12,0,8,4,0
0,0,0,0,0,0,0,0,1,6,6,85,12,0,0,25,61,1,0.399654,231,219,33,0,0.399654,231,2,2,0,0,1,347,607,29,25,20,16,36,0,32,14,75,174,0,61,21,347,607,29,25,20,16,36,0,32,14,75,174,0,61,21,0
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,3,1,0.5,12,12,4,0,0.5,12,0,0,0,0,0,12,24,1,1,1,1,3,0,3,1,3,3,0,3,1,12,24,1,1,1,1,3,0,3,1,3,3,0,3,1,0
0,0,0,0,0,0,0,0,1,2,2,34,15,1,3,29,42,1,0.396761,98,90,14,0,0.442244,134,4,4,0,0,1,149,283,20,15,7,0,13,0,13,5,69,77,0,56,18,169,339,24,15,11,0,17,0,17,9,73,81,0,60,22,0
0,0,0,0,0,0,0,0,2,1,1,11,7,1,0,8,15,1,0.466667,42,42,7,0,0.466667,42,2,5,0,0,2,48,96,12,11,3,2,7,0,6,1,46,23,0,35,8,48,96,12,11,3,2,7,0,6,1,46,23,0,35,8,0
0.249657,2,9,3,0.072727,0.149254,32,30,1,3,3,54,11,5,23,21,58,1,0.503704,204,189,13,0,0.503704,204,2,3,4,4,2,201,440,52,27,17,18,37,0,12,16,76,87,26,41,23,201,440,52,27,17,18,37,0,12,16,76,87,26,41,23,0
0.602564,1,2,1,0.266667,0.419355,20,13,1,1,1,6,4,1,2,11,15,1,0.575342,42,36,4,0,0.575342,42,3,4,0,0,1,31,75,52,27,0,0,4,0,3,3,79,18,26,44,26,31,75,52,27,0,0,4,0,3,3,79,18,26,44,26,0
0.789916,1,2,1,0.338983,0.541667,20,13,1,1,1,4,4,1,2,9,12,1,0.586207,34,29,3,0,0.586207,34,3,4,0,0,1,24,59,52,27,0,0,3,0,2,2,78,14,26,43,25,24,59,52,27,0,0,3,0,2,2,78,14,26,43,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0.533333,32,32,1,0,0.533333,32,0,0,1,5,0,28,57,26,0,26,0,0,26,0,0,0,0,26,0,0,28,57,26,0,26,0,0,26,0,0,0,0,26,0,0,0
0,0,0,0,0,0,0,0,1,2,2,8,4,1,2,13,18,1,0.563218,49,41,5,0,0.563218,49,3,4,0,0,1,38,89,52,27,0,0,5,0,4,4,80,22,26,45,27,38,89,52,27,0,0,5,0,4,4,80,22,26,45,27,0
0,0,0,0,0,0,0,0,1,1,1,6,6,1,1,12,16,1,0.540984,33,29,4,0,0.540984,33,3,4,0,0,1,28,64,52,27,0,0,4,0,3,3,79,16,26,44,26,28,64,52,27,0,0,4,0,3,3,79,16,26,44,26,0
0,0,0,0,0,0,0,0,8,2,2,28,3,1,1,3,17,1,0.462857,81,72,12,0,0.462857,81,1,1,0,0,1,94,191,6,0,6,0,14,0,11,0,14,41,0,11,0,94,191,6,0,6,0,14,0,11,0,14,41,0,11,0,0
0,0,0,0,0,0,0,0,2,1,1,7,5,0,0,10,15,1,0.5,32,32,6,0,0.462069,67,2,2,0,0,1,32,63,11,9,2,0,5,0,5,0,44,12,0,34,7,78,146,14,12,5,3,11,0,11,3,50,37,0,40,10,0
0,0,0,0,0,0,0,0,1,1,1,14,2,1,1,0,12,0,0,0,0,0,12,0,0,1,1,0,0,1,77,97,5,0,5,0,12,0,11,1,12,42,0,11,1,77,97,5,0,5,0,12,0,11,1,12,42,0,11,1,1
0,0,0,0,0,0,0,0,1,4,4,30,6,1,1,8,17,1,0.281915,53,44,9,0,0.281915,53,2,2,0,0,1,135,208,17,9,8,0,9,0,8,7,48,73,0,37,14,135,208,17,9,8,0,9,0,8,7,48,73,0,37,14,1
0,0,0,0,0,0,0,0,5,4,4,26,3,6,26,2,15,1,0.41989,76,72,5,0,0.373786,77,0,0,2,4,0,105,203,4,2,4,2,13,0,4,1,13,50,0,4,1,129,232,7,3,7,3,18,0,9,1,18,57,0,9,1,0
0,0,0,0,0,0,0,0,1,2,2,21,0,3,5,0,15,1,0.472603,69,69,16,0,0.472603,69,0,0,0,0,0,77,165,4,5,4,5,15,0,15,0,15,36,0,15,0,77,165,4,5,4,5,15,0,15,0,15,36,0,15,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,1,1,0.7,7,7,2,0,0.7,7,0,0,2,4,0,3,7,0,0,0,0,1,0,1,0,1,0,0,1,0,3,7,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,1,1,21,5,3,9,13,31,1,0.546512,94,94,17,0,0.546512,94,2,3,2,2,2,78,190,16,14,7,5,18,0,16,10,58,31,0,46,17,78,190,16,14,7,5,18,0,16,10,58,31,0,46,17,0
0,0,0,0,0,0,0,0,1,4,4,31,8,1,0,16,24,1,0.321429,63,54,8,0,0.307692,64,3,4,0,0,1,133,210,23,14,7,0,8,0,7,5,66,70,0,53,22,144,222,23,14,7,0,9,0,8,5,67,75,0,54,22,1
0,0,0,0,0,0,0,0,6,1,1,23,0,3,9,0,20,1,0.54386,93,92,21,0,0.54386,93,0,0,0,0,0,78,190,5,6,5,6,20,0,20,5,20,26,0,20,5,78,190,5,6,5,6,20,0,20,5,20,26,0,20,5,0
0,0,0,0,0,0,0,0,1,5,4,60,15,1,2,35,57,1,0.241983,83,80,13,0,0.241983,83,3,4,0,0,1,260,369,24,14,8,0,22,0,12,11,80,145,0,58,28,260,369,24,14,8,0,22,0,12,11,80,145,0,58,28,1
0.08229,1,2,1,0.07109,0.078947,15,12,1,5,3,28,1,2,2,9,18,1,0.22449,44,34,6,0,0.22449,44,1,1,1,1,1,152,211,9,2,5,0,9,0,5,0,21,87,0,8,1,152,211,9,2,5,0,9,0,5,0,21,87,0,8,1,1
0,0,0,0,0,0,0,0,1,3,3,23,2,1,1,6,11,1,0.192308,25,24,4,0,0.192308,25,2,2,0,0,1,105,136,13,4,4,2,5,0,3,0,26,57,0,11,1,105,136,13,4,4,2,5,0,3,0,26,57,0,11,1,1
0.083789,1,2,1,0.059289,0.075949,15,12,1,3,3,28,2,2,3,12,27,1,0.294643,66,61,10,0,0.294643,66,1,1,1,1,1,158,253,8,4,4,2,15,0,9,0,27,87,0,12,1,158,253,8,4,4,2,15,0,9,0,27,87,0,12,1,1
0,0,0,0,0,0,0,0,1,3,3,29,3,1,2,9,22,1,0.282723,54,51,8,0,0.282723,54,2,2,0,0,1,137,209,11,6,3,2,13,0,7,0,40,66,0,19,1,137,209,11,6,3,2,13,0,7,0,40,66,0,19,1,0
0,0,0,0,0,0,0,0,1,0,0,7,9,2,2,10,16,1,0.546875,35,35,6,0,0.546875,35,4,4,2,2,1,29,65,50,15,0,0,6,0,5,4,117,9,0,83,45,29,65,50,15,0,0,6,0,5,4,117,9,0,83,45,1
0,0,0,0,0,0,0,0,1,1,1,5,7,0,0,8,12,1,0.521739,24,24,4,0,0.521739,24,5,5,0,0,1,22,44,51,15,1,0,4,0,3,2,121,7,0,86,47,22,44,51,15,1,0,4,0,3,2,121,7,0,86,47,0
0,0,0,0,0,0,0,0,1,1,1,5,7,0,0,8,12,1,0.521739,24,24,4,0,0.521739,24,5,5,0,0,1,22,44,51,15,1,0,4,0,3,2,121,7,0,86,47,22,44,51,15,1,0,4,0,3,2,121,7,0,86,47,0
0,0,0,0,0,0,0,0,2,5,5,59,13,0,0,24,45,1,0.443359,227,208,16,0,0.443359,227,3,4,0,0,1,285,478,18,11,8,0,21,0,15,7,63,172,0,47,15,285,478,18,11,8,0,21,0,15,7,63,172,0,47,15,1
0.037037,1,3,1,0.013755,0.0271,10,10,2,4,3,117,12,9,65,22,76,1,0.45107,295,285,9,0,0.455752,309,2,3,8,8,2,359,709,83,31,26,22,54,0,8,27,93,171,48,37,34,369,727,85,39,26,24,56,0,10,27,111,173,48,53,36,0
0.616352,9,13,9,0.301075,0.378378,28,14,1,1,1,8,7,1,1,17,24,1,0.569767,49,39,6,0,0.569767,49,3,4,0,0,1,37,93,84,32,1,1,7,0,5,5,99,19,48,42,39,37,93,84,32,1,1,7,0,5,5,99,19,48,42,39,0
0.670807,10,15,10,0.352941,0.441176,30,15,1,1,1,7,7,1,1,20,26,1,0.575,46,35,6,0,0.575,46,3,4,0,0,1,34,85,83,31,0,0,6,0,5,5,98,19,48,42,39,34,85,83,31,0,0,6,0,5,5,98,19,48,42,39,0
0.589862,11,16,11,0.251852,0.354167,34,17,1,1,1,11,9,1,1,26,36,1,0.622047,79,66,10,0,0.622047,79,3,4,0,0,1,48,135,83,31,0,0,10,0,9,9,102,25,48,46,43,48,135,83,31,0,0,10,0,9,9,102,25,48,46,43,0
0.804878,2,4,2,0.5,0.555556,20,10,1,1,1,3,6,1,1,11,13,1,0.55,22,15,2,0,0.55,22,3,4,0,0,1,18,40,83,31,0,0,2,0,1,1,94,11,48,38,35,18,40,83,31,0,0,2,0,1,1,94,11,48,38,35,0
0.733333,5,8,5,0.428571,0.5,27,13,1,1,1,5,6,1,1,15,19,1,0.566667,34,24,4,0,0.566667,34,3,4,0,0,1,26,63,83,31,0,0,4,0,3,3,96,15,48,40,37,26,63,83,31,0,0,4,0,3,3,96,15,48,40,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0.509804,52,52,1,0,0.509804,52,0,0,2,10,0,50,103,48,0,48,0,0,48,0,0,0,0,48,0,0,50,103,48,0,48,0,0,48,0,0,0,0,48,0,0,0
0.39485,4,4,4,0.133803,0.196078,19,10,1,1,1,12,9,1,1,28,39,1,0.616541,82,70,11,0,0.616541,82,3,4,0,0,1,51,142,83,31,0,0,11,0,10,10,103,26,48,47,44,51,142,83,31,0,0,11,0,10,10,103,26,48,47,44,0
0.386139,6,7,6,0.185629,0.235294,31,16,1,4,1,17,8,1,3,25,36,1,0.565517,82,69,11,0,0.566879,89,3,4,0,0,1,63,158,83,31,0,0,11,0,10,10,103,35,48,47,44,68,167,85,35,0,1,12,0,11,10,112,36,48,55,45,0
0,0,0,0,0,0,0,0,1,1,1,7,6,1,2,17,22,1,0.546667,41,31,5,0,0.546667,41,3,4,0,0,1,34,80,83,31,0,0,5,0,4,4,97,20,48,41,38,34,80,83,31,0,0,5,0,4,4,97,20,48,41,38,0
0,0,0,0,0,0,0,0,2,1,1,20,9,0,0,13,30,1,0.47973,71,71,13,0,0.47973,71,4,4,0,0,1,77,162,57,16,7,1,17,0,12,11,128,23,0,90,52,77,162,57,16,7,1,17,0,12,11,128,23,0,90,52,1
0,0,0,0,0,0,0,0,1,4,2,34,10,8,7,30,42,1,0.386667,87,76,6,0,0.364407,129,1,1,5,6,1,138,265,9,7,9,7,12,6,5,1,13,82,6,6,1,225,391,9,7,9,7,16,6,8,3,17,121,6,9,3,1
0,0,0,0,0,0,0,0,1,1,1,3,10,2,0,15,17,1,0.469388,23,21,2,0,0.469388,23,2,2,1,1,1,26,45,10,8,1,1,2,1,1,0,14,14,7,6,1,26,45,10,8,1,1,2,1,1,0,14,14,7,6,1,0
0.15311,1,3,1,0.135135,0.1875,10,9,1,3,3,9,8,1,1,12,15,1,0.333333,24,20,3,0,0.333333,24,2,2,0,0,1,48,74,11,8,2,1,3,1,2,0,15,27,7,7,1,48,74,11,8,2,1,3,1,2,0,15,27,7,7,1,0
0,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0,4,1,0.837838,31,31,5,0,0.837838,31,0,0,1,7,0,6,29,0,2,0,2,4,0,4,1,4,0,0,4,1,6,29,0,2,0,2,4,0,4,1,4,0,0,4,1,0
0,0,0,0,0,0,0,0,1,5,1,11,9,2,1,3,6,1,0.547945,40,37,2,0,0.547945,40,0,0,0,0,0,33,74,3,1,3,1,3,3,1,0,3,15,3,1,0,33,74,3,1,3,1,3,3,1,0,3,15,3,1,0,0
0.22619,1,4,1,0.15942,0.25,11,11,1,2,2,5,8,2,0,10,11,1,0.343284,23,21,2,0,0.343284,23,2,2,0,0,1,44,69,14,7,5,0,1,5,1,0,13,17,11,6,1,44,69,14,7,5,0,1,5,1,0,13,17,11,6,1,1
0.204301,1,4,1,0.128205,0.2,10,10,1,2,2,8,8,1,0,11,14,1,0.350649,27,26,4,0,0.350649,27,2,2,0,0,1,50,78,15,9,6,2,3,6,3,0,15,20,12,8,1,50,78,15,9,6,2,3,6,3,0,15,20,12,8,1,1
0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,1,3,1,0.555556,15,15,2,0,0.555556,15,3,3,0,0,1,12,24,11,8,1,0,2,1,1,0,16,3,8,7,1,12,24,11,8,1,0,2,1,1,0,16,3,8,7,1,0
0.147303,3,12,4,0.059289,0.114286,45,44,1,3,3,118,30,61,146,37,96,1,0.448424,313,313,58,0,0.448424,313,2,3,3,12,2,385,759,13,16,8,7,59,0,57,10,90,203,0,73,15,385,759,13,16,8,7,59,0,57,10,90,203,0,73,15,1
0.133858,1,3,1,0.076336,0.142857,10,10,1,3,3,20,6,2,1,12,21,1,0.42623,52,51,10,0,0.42623,52,2,2,0,0,1,70,131,8,12,3,3,9,0,9,4,40,36,0,25,9,70,131,8,12,3,3,9,0,9,4,40,36,0,25,9,0
0.102564,1,6,2,0.043573,0.088496,20,20,1,2,1,64,13,10,29,29,63,1,0.474419,204,204,30,0,0.474419,204,4,6,2,3,1,226,459,24,27,11,11,34,2,29,7,130,112,2,107,22,226,459,24,27,11,11,34,2,29,7,130,112,2,107,22,1
0,0,0,0,0,0,0,0,2,1,1,35,4,6,9,18,34,1,0.528777,147,141,12,0,0.528777,147,2,4,2,2,1,131,296,42,21,8,7,16,0,11,3,78,63,0,42,10,131,296,42,21,8,7,16,0,11,3,78,63,0,42,10,1
0.379147,1,8,2,0.14094,0.25,42,36,1,2,2,26,11,4,4,13,25,1,0.530516,113,107,10,0,0.529412,162,2,2,0,0,1,100,206,7,11,2,2,12,0,9,2,43,62,0,25,7,144,298,9,20,4,7,20,0,15,4,61,80,0,37,13,0
0,0,0,0,0,0,0,0,1,6,4,73,5,95,224,6,34,1,0.454955,202,197,28,0,0.473198,256,0,0,0,0,0,242,468,4,3,4,3,28,0,27,1,28,142,0,27,1,285,566,10,8,7,5,36,0,34,6,46,161,0,44,9,1
0,0,0,0,0,0,0,0,1,3,2,68,14,12,63,34,73,1,0.506329,240,221,34,0,0.472222,289,0,0,0,0,0,234,514,10,11,10,11,39,0,33,8,39,109,0,33,8,323,661,13,14,12,12,48,0,41,9,52,165,0,45,9,0
0,0,0,0,0,0,0,0,1,1,1,7,2,7,5,4,8,1,0.491525,29,29,5,0,0.491525,29,1,1,2,2,1,30,64,12,4,10,1,4,6,4,0,12,6,6,11,1,30,64,12,4,10,1,4,6,4,0,12,6,6,11,1,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0.857143,12,12,1,0,0.857143,12,1,1,1,1,1,2,2,3,3,0,0,0,0,0,0,6,0,0,6,3,2,2,3,3,0,0,0,0,0,0,6,0,0,6,3,0
0,0,0,0,0,0,0,0,1,2,2,33,6,58,391,12,33,1,0.59507,169,169,7,0,0.59507,169,1,1,29,113,1,115,299,5,9,2,6,21,0,6,2,31,50,0,16,5,115,299,5,9,2,6,21,0,6,2,31,50,0,16,5,0
0,0,0,0,0,0,0,0,2,2,2,15,9,1,1,10,14,1,0.325581,28,26,3,0,0.325581,28,2,2,0,0,1,58,79,5,10,0,1,4,0,2,0,35,40,0,18,5,58,79,5,10,0,1,4,0,2,0,35,40,0,18,5,0
0.358025,1,3,1,0.154762,0.27907,13,12,2,2,2,12,6,6,5,11,18,1,0.469136,38,38,7,0,0.469136,38,3,5,0,0,2,43,84,13,16,0,0,7,0,6,0,97,22,0,79,15,43,84,13,16,0,0,7,0,6,0,97,22,0,79,15,0
0,0,0,0,0,0,0,0,1,2,2,16,1,126,156,2,11,1,0.537815,64,64,9,0,0.537815,64,0,0,69,74,0,55,123,2,4,2,4,9,0,8,1,9,26,0,8,1,55,123,2,4,2,4,9,0,8,1,9,26,0,8,1,0
0,0,0,0,0,0,0,0,1,1,1,6,2,10,14,1,5,1,0.568627,29,29,5,0,0.573529,78,0,0,1,1,0,22,58,1,2,1,2,4,0,4,0,4,11,0,4,0,58,149,3,5,3,5,13,0,13,4,13,24,0,13,4,0
0,0,0,0,0,0,0,0,2,2,2,24,8,8,5,10,22,1,0.483444,73,73,11,0,0.491228,84,2,3,0,0,2,78,165,7,12,2,3,12,0,10,3,43,37,0,26,8,87,184,8,13,3,4,14,0,12,4,45,39,0,28,9,0
0,0,0,0,0,0,0,0,2,1,1,9,6,71,32,11,17,1,0.507937,32,32,6,0,0.507937,32,3,5,6,9,2,31,65,13,16,0,0,6,0,5,0,96,12,0,78,15,31,65,13,16,0,0,6,0,5,0,96,12,0,78,15,0
0,0,0,0,0,0,0,0,1,1,1,26,26,9,3,6,30,1,0.597403,138,137,25,0,0.597403,138,2,2,1,1,1,93,256,6,10,1,1,24,0,24,1,55,32,0,40,6,93,256,6,10,1,1,24,0,24,1,55,32,0,40,6,0
0,0,0,0,0,0,0,0,1,5,5,70,9,7,12,16,41,1,0.354067,148,143,20,0,0.403013,214,2,2,0,0,1,270,465,18,15,13,6,25,2,19,5,56,149,2,35,10,317,579,29,21,22,9,36,5,30,8,75,158,5,53,14,1
0,0,0,0,0,0,0,0,1,2,2,8,1,6,5,2,7,1,0.517241,30,30,6,0,0.517241,30,0,0,0,0,0,28,59,1,0,1,0,5,0,5,0,5,14,0,5,0,28,59,1,0,1,0,5,0,5,0,5,14,0,5,0,0
0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,0,3,1,0.612903,19,19,4,0,0.612903,19,0,0,0,0,0,12,27,1,0,1,0,3,0,3,0,3,3,0,3,0,12,27,1,0,1,0,3,0,3,0,3,3,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,4,1,4,2,3,7,1,0.4,22,22,4,0,0.4,22,1,1,2,2,1,33,62,8,5,6,2,4,5,3,0,12,4,5,10,1,33,62,8,5,6,2,4,5,3,0,12,4,5,10,1,0
0.062385,1,3,1,0.036364,0.06135,10,10,1,3,3,44,10,18,40,19,34,1,0.35545,75,75,14,0,0.342742,85,2,2,0,0,1,136,238,11,12,6,3,15,0,13,7,46,65,0,29,12,163,275,14,17,7,5,18,0,16,7,57,75,0,39,13,0
0,0,0,0,0,0,0,0,0,0,0,6,0,30,29,0,6,1,0.596491,34,34,7,0,0.596491,34,0,0,0,0,0,23,59,3,3,3,3,6,0,6,3,6,6,0,6,3,23,59,3,3,3,3,6,0,6,3,6,6,0,6,3,0
0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,1,1,0.75,9,9,2,0,0.75,9,0,0,2,23,0,3,8,0,0,0,0,1,0,1,1,1,0,0,1,1,3,8,0,0,0,0,1,0,1,1,1,0,0,1,1,0
0,0,0,0,0,0,0,0,1,4,2,90,16,118,277,43,76,1,0.406305,232,215,29,0,0.422151,263,2,3,1,1,2,339,599,9,9,4,0,33,2,28,3,64,187,2,44,8,360,654,10,10,5,1,39,2,34,5,70,193,2,50,10,1
